id;title;person;sole;legal;group_title;department;level;is_not_render;deleted;frgu_service_id;eid;lid;parent_service_eid;parent_service_lid
19316291;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;14132694;MUNICIPAL;False;False;3800000010000299170;custom19316291;custom19316291;;
19316297;Предоставление информации об организации общедоступного и бесплатного дошкольного, начального общего, основного общего, среднего (полного) общего образования, а также дополнительного образования в муниципальных общеобразовательных и образовательных учреждениях, расположенных на территории Ольхонского РМО;1;0;0;;;REGIONAL;False;True;;custom19316297;custom19316297;;
19316305;Предоставление информации, копий документов, находящихся в муниципальном архиве;1;0;1;;19318537;MUNICIPAL;False;False;3800000000192673483;custom19316305;custom19316305;;
19316311;Прием заявлений, постановка на учет детей, подлежащих приему в образовательные учреждения, реализующие основную образовательную программу дошкольного образования (детские сады);1;0;0;;19318537;MUNICIPAL;False;False;3800000000172182737;custom19316311;custom19316311;;
19316675;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;;REGIONAL;False;True;;custom19316675;custom19316675;;
19318143;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;14085801;MUNICIPAL;False;False;3800000010000299170;custom19318143;custom19318143;;
19319218;Предоставление информации об организации общедоступного и бесплатного дошкольного, начального общего, основного общего, среднего (полного) общего образования, а также дополнительного образования в муниципальных общеобразовательных и образовательных учреждениях, расположенных на территории Ольхонского РМО;1;0;0;;19318537;MUNICIPAL;False;False;3800000000219619873;custom19319218;custom19319218;;
21110780;ИП: внесение изменений, прекращение деятельности;1;1;1;;316129;FEDERAL;True;False;10000015911;custom21110780;custom21110780;;
21249048;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности_ИП, ЮРИДИЧЕСКОЕ ЛИЦО;1;1;1;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности;21248904;OTHER;False;False;;custom21249048;custom21249048;;
21249054;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности_РАБОТАЮЩИЙ ГРАЖДАНИН, ПЛАНИРУЮЩИЙ ЗАНИМАТЬСЯ ПРЕДПРИНИМАТЕЛЬСКОЙ ДЕЯТЕЛЬНОСТЬЮ;1;1;1;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности;21248904;OTHER;False;False;;custom21249054;custom21249054;;
21249060;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности_БЕЗРАБОТНЫЙ ГРАЖДАНИН;1;1;1;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности;21248904;OTHER;False;False;;custom21249060;custom21249060;;
21249066;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности_ИП, ЮРИДИЧЕСКОЕ ЛИЦО - СЕЛЬХОЗТОВАРОПРОИЗВОДИТЕЛЬ;1;1;1;Консультирование субъектов малого и среднего предпринимательства в целях содействия развитию предпринимательской деятельности;21248904;OTHER;False;False;;custom21249066;custom21249066;;
21739850;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРЕКРАЩЕНИЕ ДЕЙСТВИЯ ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;;REGIONAL;False;True;;custom21739850;custom21739850;;
21739856;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРОДЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;;REGIONAL;False;True;;custom21739856;custom21739856;;
21739862;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ВЫДАЧА ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;;REGIONAL;False;True;;custom21739862;custom21739862;;
21739868;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПЕРЕОФОРМЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;;REGIONAL;False;True;;custom21739868;custom21739868;;
21740006;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;89411377;REGIONAL;True;False;;custom21740006;custom21740006;;
21740644;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРЕКРАЩЕНИЕ ДЕЙСТВИЯ ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;21740232;MUNICIPAL;True;False;;custom21740644;custom21740644;;
21740652;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРОДЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;21740232;MUNICIPAL;True;False;;custom21740652;custom21740652;;
21740658;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ВЫДАЧА ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;21740232;MUNICIPAL;True;False;;custom21740658;custom21740658;;
21740664;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПЕРЕОФОРМЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Выдача, переоформление, продление срока действия, прекращение действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;21740232;MUNICIPAL;True;False;;custom21740664;custom21740664;;
21740927;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;21740232;MUNICIPAL;False;False;3800000010000299170;custom21740927;custom21740927;;
21869382;Предоставление информации об объектах недвижимого имущества, находящегося в муниципальной собственности и предназначенного для сдачи в аренду;1;1;1;;21869311;MUNICIPAL;False;False;3800000000193432412;custom21869382;custom21869382;;
21920560;Выдача или отказ в выдаче разрешения на строительство, продление или отказ в продлении срока действия разрешения на строительство, выдача дубликата разрешения на строительство, внесение изменений в разрешение на строительство, исправление в разрешении на строительство технической ошибки_ВЫДАЧА РАЗРЕШЕНИЯ, ПРОДЛЕНИЕ РАЗРЕШЕНИЯ, ВНЕСЕНИЕ ИЗМЕНЕНИЙ;1;1;1;Выдача или отказ в выдаче разрешения на строительство, продление или отказ в продлении срока действия разрешения на строительство, выдача дубликата разрешения на строительство, внесение изменений в разрешение на строительство, исправление в разрешении на;21920289;REGIONAL;True;False;;custom21920560;custom21920560;;
21920578;Выдача или отказ в выдаче разрешения на строительство, продление или отказ в продлении срока действия разрешения на строительство, выдача дубликата разрешения на строительство, внесение изменений в разрешение на строительство, исправление в разрешении на строительство технической ошибки_ИСПРАВЛЕНИЕ ТЕХНИЧЕСКОЙ ОШИБКИ В РАЗРЕШЕНИИ;1;1;1;Выдача или отказ в выдаче разрешения на строительство, продление или отказ в продлении срока действия разрешения на строительство, выдача дубликата разрешения на строительство, внесение изменений в разрешение на строительство, исправление в разрешении на;21920289;REGIONAL;True;False;;custom21920578;custom21920578;;
21920584;Выдача или отказ в выдаче разрешения на строительство, продление или отказ в продлении срока действия разрешения на строительство, выдача дубликата разрешения на строительство, внесение изменений в разрешение на строительство, исправление в разрешении на строительство технической ошибки_ВЫДАЧА ДУБЛИКАТА РАЗРЕШЕНИЯ;1;1;1;Выдача или отказ в выдаче разрешения на строительство, продление или отказ в продлении срока действия разрешения на строительство, выдача дубликата разрешения на строительство, внесение изменений в разрешение на строительство, исправление в разрешении на;21920289;REGIONAL;True;False;;custom21920584;custom21920584;;
21921513;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;1004847;MUNICIPAL;False;False;3800000010000299170;custom21921513;custom21921513;;
22176083;Постановка на учет лиц, имеющих право на предоставление земельных участков в собственность бесплатно;1;0;0;;316156;REGIONAL;False;False;3800000000171096453;custom22176083;custom22176083;;
22558582;Прием заявлений, постановка на учет и выдача направлений для зачисления детей в образовательные учреждения, реализующие основную образовательную программу дошкольного образования (детские сады);1;0;0;;578291;MUNICIPAL;False;False;3800000000197540454;custom22558582;custom22558582;;
22558631;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРЕКРАЩЕНИЕ ДЕЙСТВИЯ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;578291;MUNICIPAL;True;False;;custom22558631;custom22558631;;
22558637;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРОДЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;578291;MUNICIPAL;True;False;;custom22558637;custom22558637;;
22558644;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ВЫДАЧА ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;578291;MUNICIPAL;True;False;;custom22558644;custom22558644;;
22558650;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПЕРЕОФОРМЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;578291;MUNICIPAL;True;False;;custom22558650;custom22558650;;
23543613;Выдача разрешения на изменение имени ребенка, а также присвоенной ему фамилии на фамилию другого родителя в случаях, установленных законодательством;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000296848;custom23543613;custom23543613;;
23633337;Дача согласия на контакты ребенка с родителем, родительские права которого ограничены судом;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000296633;custom23633337;custom23633337;;
23633343;Дача согласия на передачу жилых помещений государственного и муниципального жилищного фонда, занимаемых по договорам социального найма, в которых проживают исключительно несовершеннолетние в возрасте от 14 до 18 лет, им в собственность;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000296624;custom23633343;custom23633343;;
23633349;Дача согласия на установление отцовства лица, не состоящего в браке с матерью ребенка, в случае смерти матери, признания ее недееспособной, невозможности установления места нахождения матери или в случае лишения ее родительских прав;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000298852;custom23633349;custom23633349;;
23633355;Выдача предварительного разрешения законным представителям на распоряжение доходами несовершеннолетнего (подопечного), в том числе доходами, причитающимися несовершеннолетнему (подопечному) от управления его имуществом, за исключением доходов, которыми несовершеннолетний (подопечный) вправе распоряжаться самостоятельно, в случаях, установленных законодательством;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000295759;custom23633355;custom23633355;;
23633361;Выдача предварительного разрешения законным представителям несовершеннолетних и подопечных на совершение или дачу согласия на совершение сделок, влекущих за собой уменьшение стоимости имущества несовершеннолетних и подопечных;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000296792;custom23633361;custom23633361;;
23633367;Выдача предварительного разрешения на передачу жилых помещений государственного и муниципального жилищного фонда, занимаемых по договорам социального найма, в которых проживают исключительно несовершеннолетние в возрасте до 14 лет, им в собственность;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000296533;custom23633367;custom23633367;;
23633373;Выдача предварительного разрешения на распоряжение средствами материнского (семейного) капитала усыновителями, опекунами или попечителями ребенка (детей);1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000295577;custom23633373;custom23633373;;
23769386;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;11642389;MUNICIPAL;False;False;3800000010000299170;custom23769386;custom23769386;;
23770521;Принятие документов на постановку на земельный учет;1;0;0;;1004847;MUNICIPAL;False;False;;custom23770521;custom23770521;;
23808244;Прием заявлений, постановка на учет и зачисление детей в образовательные учреждения, реализующие основную образовательную программу дошкольного образования (детские сады);1;0;0;;14277081;MUNICIPAL;False;False;;custom23808244;custom23808244;;
23808841;Предоставление информации об организации общедоступного и бесплатного дошкольного, начального общего, основного общего, среднего общего образования, а также дополнительного образования в общеобразовательных организациях, расположенных на территории Зиминского района;1;0;0;;23809107;MUNICIPAL;False;False;3800000010000064974;custom23808841;custom23808841;;
23811485;Выдача выписки из реестра муниципального имущества;1;0;1;;23810869;MUNICIPAL;False;False;3800000010000072350;custom23811485;custom23811485;;
23811552;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРЕКРАЩЕНИЕ ДЕЙСТВИЯ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;23810869;MUNICIPAL;True;False;;custom23811552;custom23811552;;
23811558;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРОДЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;23810869;MUNICIPAL;True;False;;custom23811558;custom23811558;;
23811564;Предоставление гражданам субсидий на оплату жилого помещения и коммунальных услуг;1;0;0;;23810869;MUNICIPAL;False;False;3800000010000299170;custom23811564;custom23811564;;
23811570;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ВЫДАЧА ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;23810869;MUNICIPAL;True;False;;custom23811570;custom23811570;;
23811577;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПЕРЕОФОРМЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области.;23810869;MUNICIPAL;True;False;;custom23811577;custom23811577;;
23814714;Выдача разрешений на строительство;1;0;1;;19011731;MUNICIPAL;False;False;3800000010000001412;custom23814714;custom23814714;;
23814720;Выдача разрешений на ввод объектов в эксплуатацию_ВЫДАЧА РАЗРЕШЕНИЯ;1;1;1;Выдача разрешений на ввод объектов в эксплуатацию;19011731;MUNICIPAL;True;False;;custom23814720;custom23814720;;
23814726;Выдача разрешений на ввод объектов в эксплуатацию_ВЫДАЧА ДУБЛИКАТА ИЛИ ИСПРАВЛЕНИЕ ТЕХНИЧЕСКОЙ ОШИБКИ В РАЗРЕШЕНИИ;1;1;1;Выдача разрешений на ввод объектов в эксплуатацию;19011731;MUNICIPAL;True;False;;custom23814726;custom23814726;;
23814732;Прием заявлений, постановка на учет и зачисление детей в образовательные учреждения, реализующие основную образовательную программу дошкольного образования;1;0;0;;19011731;MUNICIPAL;False;False;3800000010000001358;custom23814732;custom23814732;;
23814739;Предоставление информации о реализации в муниципальных образовательных учреждениях программ дошкольного, начального общего, основного общего, среднего общего образования, а также дополнительных общеобразовательных программ;1;0;0;;19011731;MUNICIPAL;False;False;3800000010000001375;custom23814739;custom23814739;;
23814745;Присвоение, изменение, аннулирование адреса объекта;1;0;1;;19011731;MUNICIPAL;False;False;3800000000175642322;custom23814745;custom23814745;;
23814751;Предоставление информации об объектах недвижимого имущества, находящихся в муниципальной собственности и предназначенных для сдачи в аренду;1;0;1;;19011731;MUNICIPAL;False;False;3800000010000001406;custom23814751;custom23814751;;
23818785;Предоставление информации об организации общедоступного и бесплатного дошкольного, начального общего, основного общего, среднего полного общего образования, а также дополнительного образования в образовательных учреждениях муниципального образования Киренский район;1;0;1;;23818112;MUNICIPAL;False;False;3800000000171149513;custom23818785;custom23818785;;
23818791;Прием заявлений, постановка на учет и зачисление детей в муниципальные дошкольные образовательные учреждения Киренского района;1;0;0;;23818112;MUNICIPAL;False;False;;custom23818791;custom23818791;;
23818815;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРОДЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;23818112;MUNICIPAL;True;False;;custom23818815;custom23818815;;
23818821;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ВЫДАЧА ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;23818112;MUNICIPAL;True;False;;custom23818821;custom23818821;;
23818827;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПЕРЕОФОРМЛЕНИЕ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;23818112;MUNICIPAL;True;False;;custom23818827;custom23818827;;
23818833;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области_ПРЕКРАЩЕНИЕ ДЕЙСТВИЯ ЛИЦЕНЗИИ;0;0;1;Государственная услуга по выдаче, переоформлению, продлению срока действия, прекращению действия лицензии на розничную продажу алкогольной продукции на территории Иркутской области;23818112;MUNICIPAL;True;False;;custom23818833;custom23818833;;
23822607;Предоставление информации об объектах недвижимого имущества, находящегося в муниципальной собственности и предназначенного для сдачи в аренду;1;1;1;;23822442;MUNICIPAL;False;False;;custom23822607;custom23822607;;
23822613;Присвоение почтовых адресов объектам недвижимости на территории муниципального образования "Кутулик";1;1;1;;23822442;MUNICIPAL;False;False;3800000000192806508;custom23822613;custom23822613;;
23822619;Предоставление архивных справок, архивных выписок, копий архивных документов, копий правовых актов администрации муниципального образования "Кутулик";1;1;1;;23822442;MUNICIPAL;False;False;3800000000192669508;custom23822619;custom23822619;;
24488014;Выдача решения о предоставлении мер социальной поддержки по бесплатному проезду на автомобильном транспорте (кроме такси) межмуниципальных маршрутов регулярных перевозок в междугородном сообщении, муниципальных маршрутов регулярных перевозок в междугородном сообщении и внутреннем водном транспорте по местным маршрутам и бесплатному (либо с оплатой в размере 50 процентов стоимости) проезду на железнодорожном транспорте в пригородном сообщении и внутреннем водном транспорте по пригородным маршрутам;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000000170284685;custom24488014;custom24488014;;
24488020;Дача согласия на осуществление обучающимся, достигшим возраста 14 лет, в свободное от учебы время ухода за ребенком-инвалидом в возрасте до 18 лет или инвалидом с детства I группы;1;0;0;Другие услуги;316164;REGIONAL;True;False;;custom24488020;custom24488020;;
24488027;Дача согласия на продление срока временной передачи в семью граждан, постоянно проживающих на территории Российской Федерации, ребенка, помещенного под надзор в организацию для детей-сирот и детей, оставшихся без попечения родителей;1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000291570;custom24488027;custom24488027;;
24488033;Дача согласия на отчуждение и (или) передачу в ипотеку жилого помещения, в котором проживают находящиеся под опекой или попечительством члены семьи собственника данного жилого помещения либо оставшиеся без родительского попечения несовершеннолетние члены семьи собственника (о чем известно органу опеки и попечительства);1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000297123;custom24488033;custom24488033;;
24488039;Выдача предварительного разрешения на отказ от наследства в случае, когда наследником является несовершеннолетний, недееспособный или ограниченно дееспособный гражданин;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000298975;custom24488039;custom24488039;;
24488046;Выдача предварительного разрешения опекуну на заключение, попечителю - на дачу согласия на заключение договора о передаче имущества подопечного в пользование на срок более чем пять лет при наличии обстоятельств, свидетельствующих об особой выгоде такого договора, если федеральным законом не установлен иной предельный срок;1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000295593;custom24488046;custom24488046;;
24488053;Выдача предварительного разрешения на выдачу доверенности от имени подопечного;1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000295051;custom24488053;custom24488053;;
24488059;Объявление несовершеннолетнего полностью дееспособным (эмансипация);1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000296082;custom24488059;custom24488059;;
24488065;Установление опеки или попечительства над гражданами, признанными судом недееспособными, гражданами, ограниченными судом в дееспособности, и назначение опекуна или попечителя;1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000285321;custom24488065;custom24488065;;
24488071;Установление патронажа над совершеннолетними дееспособными гражданами;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000291132;custom24488071;custom24488071;;
24488077;Назначение управляющего имуществом гражданина, признанного судом безвестно отсутствующим, отсутствующего гражданина до истечения года со дня получения сведений о месте его пребывания;1;0;1;Другие услуги;316164;REGIONAL;False;False;3800000010000291297;custom24488077;custom24488077;;
24488083;Возложение обязанности на родителей (одного из них) не препятствовать общению ребенка с близкими родственниками в случае отказа родителей (одного из них) от предоставления близким родственникам ребенка возможности общаться с ним;1;0;0;Детские;316164;REGIONAL;False;False;3800000010000298219;custom24488083;custom24488083;;
24488089;Заключение договора доверительного управления имуществом подопечного;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000298769;custom24488089;custom24488089;;
24488095;Включение в список детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, которые подлежат обеспечению жилыми помещениями специализированного жилищного фонда Иркутской области;1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000320705;custom24488095;custom24488095;;
24488101;Установление факта невозможности проживания детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, в ранее занимаемых жилых помещениях, нанимателями или членами семей нанимателей по договорам социального найма либо собственниками которых они являются;1;0;0;Опека и усыновление;316164;REGIONAL;False;False;3800000010000325772;custom24488101;custom24488101;;
24488107;Дача согласия на осуществление обучающимся, достигшим возраста 14 лет, в свободное от учебы время ухода за инвалидом I группы (за исключением инвалидов с детства I группы), а также престарелым, нуждающимся по заключению лечебного учреждения в постоянном постороннем уходе либо достигшим возраста 80 лет;1;0;0;Другие услуги;316164;REGIONAL;False;False;3800000010000336098;custom24488107;custom24488107;;
24658259;_Прием анкет застрахованных лиц для регистрации в системе обязательного пенсионного страхования, в том числе прием от застрахованных лиц заявлений об обмене или выдаче дубликата страхового свидетельства;1;1;1;;12870937;REGIONAL;False;True;;custom24658259;custom24658259;;
