id;cpgu_order;related_order
286703607;7679142;7680261
286653560;7679180;7677904
286653774;7679180;7678607
286667423;7679375;7679500
286663569;7679398;7679416
286663568;7679416;7679398
286673033;7679429;7677601
286667422;7679500;7679375
286813716;7679500;7682707
286672787;7679501;7677601
286684035;7679568;7679850
286672183;7679606;7677535
286913631;7679646;7680960
286913546;7679646;7682997
286913712;7679646;7681272
286724484;7679704;7679933
286724608;7679714;7679933
286724263;7679716;7679933
286724367;7679717;7679933
286813290;7679756;7682667
286724175;7679786;7679933
286684151;7679822;7679850
286683099;7679844;5700673
286684150;7679850;7679822
286684034;7679850;7679568
286724102;7679874;7679933
286723981;7679876;7679933
286715829;7679928;7680542
286723980;7679933;7679876
286724262;7679933;7679716
286724366;7679933;7679717
286724174;7679933;7679786
286724483;7679933;7679704
286724101;7679933;7679874
286724607;7679933;7679714
286693986;7679934;7677601
286716849;7679949;7680570
286717807;7679977;7680602
286703498;7680118;7680261
288145424;7680150;7708778
286703606;7680261;7679142
286703497;7680261;7680118
286715932;7680278;7680542
286744154;7680307;7681185
286716175;7680373;7677601
286715905;7680427;7677601
286812972;7680434;7682667
286716066;7680447;7680542
286715828;7680542;7679928
286715931;7680542;7680278
286716065;7680542;7680447
286716848;7680570;7679949
286717806;7680602;7679977
286727456;7680622;7680825
286739843;7680806;7681105
286727876;7680825;7680832
286727455;7680825;7680622
286727875;7680832;7680825
286728645;7680832;7680856
286728644;7680856;7680832
286738150;7680902;7681004
286744147;7680960;7681051
286913632;7680960;7679646
286738149;7681004;7680902
286744148;7681051;7680960
286779962;7681058;7681950
286739842;7681105;7680806
286744153;7681185;7680307
286754218;7681236;7681419
286749196;7681246;7681293
286913713;7681272;7679646
286749195;7681293;7681246
286753282;7681349;7681387
286755446;7681349;7681444
286786910;7681360;7682119
286753281;7681387;7681349
286758293;7681415;7677601
286754217;7681419;7681236
286755445;7681444;7681349
286759269;7681488;7681522
286761224;7681488;7681570
286759268;7681522;7681488
286761223;7681570;7681488
286764318;7681584;7681594
286764317;7681594;7681584
286774021;7681651;7681823
286816107;7681739;7682720
286770448;7681756;7637439
286774020;7681823;7681651
286811310;7681890;7682664
286780024;7681893;7681950
286782482;7681914;7677601
286812532;7681942;7682667
286780023;7681950;7681893
286779961;7681950;7681058
286781073;7681969;7682002
286781072;7682002;7681969
286784693;7682036;7682056
286784694;7682056;7682036
286786909;7682119;7681360
286847919;7682155;7683403
286802252;7682162;7682455
286792076;7682183;7677601
286820021;7682305;7682835
286795612;7682317;7229197
286798091;7682318;7677601
286804473;7682372;7682392
286804650;7682372;7682418
286815248;7682385;7682731
286804474;7682392;7682372
286812372;7682411;7682667
286802455;7682415;7677601
286804651;7682418;7682372
286809438;7682430;7682614
286802630;7682455;7682467
286802251;7682455;7682162
286802629;7682467;7682455
286807189;7682509;7677601
286806510;7682522;7682530
286806509;7682530;7682522
286820147;7682562;7682835
286811199;7682598;7677601
286809437;7682614;7682430
286812873;7682661;7682679
286811309;7682664;7681890
286812531;7682667;7681942
286813289;7682667;7679756
286812971;7682667;7680434
286812371;7682667;7682411
286812872;7682679;7682661
286813715;7682707;7679500
286816106;7682720;7681739
286815247;7682731;7682385
286832000;7682731;7683103
286820295;7682740;7682835
286817957;7682757;7677601
286829928;7682824;7683023
286820146;7682835;7682562
286820294;7682835;7682740
286820020;7682835;7682305
286824182;7682902;7677601
286826483;7682924;7682960
286826482;7682960;7682924
286874372;7682971;7683027
286827770;7682977;7677601
286913547;7682997;7679646
293675751;7682997;7815286
286829929;7683023;7682824
286874371;7683027;7682971
286830942;7683032;7677601
286854371;7683076;7683518
286837797;7683079;7683213
286831999;7683103;7682731
286850008;7683103;7683448
286833759;7683106;7677601
286844071;7683121;7683319
286836955;7683158;7677601
286846233;7683186;7683375
286839883;7683186;7683253
286837795;7683213;7683079
286843243;7683214;7683316
286844190;7683246;7683319
286839882;7683253;7683186
286860131;7683316;7683327
286843242;7683316;7683214
286844189;7683319;7683246
286844070;7683319;7683121
286860132;7683327;7683316
286846232;7683375;7683186
286848460;7683384;7683415
286847918;7683403;7682155
286848458;7683415;7683384
287072213;7683421;7688210
286850007;7683448;7683103
286854832;7683518;7683533
286854370;7683518;7683076
286856292;7683533;7683569
286854831;7683533;7683518
286857131;7683569;7683590
286856291;7683569;7683533
286857581;7683569;7683600
286857130;7683590;7683569
286857580;7683600;7683569
286858074;7683600;7683605
286858073;7683605;7683600
286859987;7683605;7683643
286859986;7683643;7683605
286863166;7683652;7683717
286861496;7683652;7683675
286861779;7683655;7683669
286861778;7683669;7683655
286861495;7683675;7683652
286863165;7683717;7683652
286895119;7683957;7684042
286895120;7684042;7683957
287328387;7684287;7692831
286906990;7684367;7684614
286900391;7684374;7684453
286898616;7684374;7684423
286898615;7684423;7684374
286900390;7684453;7684374
286904636;7684510;7684530
286909758;7684521;7684652
286904637;7684530;7684510
286910812;7684532;7684640
286910317;7684600;7684640
286906989;7684614;7684367
286910318;7684640;7684600
286910813;7684640;7684532
286909757;7684652;7684521
286919248;7684838;7684856
286919247;7684856;7684838
286926132;7684983;7685005
286926131;7685005;7684983
286931300;7685084;7685101
286931299;7685101;7685084
291178748;7685125;7766639
286933847;7685135;7685143
286933729;7685135;7685136
286933730;7685136;7685135
286933848;7685143;7685135
286947839;7685173;7685196
286948411;7685173;7685210
286947838;7685196;7685173
286948410;7685210;7685173
286959265;7685217;7685460
286966048;7685410;7685620
286962165;7685410;7685529
286958605;7685444;7641782
286959264;7685460;7685217
286960577;7685471;7685491
286964500;7685483;7685577
286960576;7685491;7685471
286962164;7685529;7685410
286964783;7685572;7685579
286964499;7685577;7685483
286964782;7685579;7685572
286966047;7685620;7685410
286971339;7685638;7685668
286971416;7685638;7685726
286971340;7685668;7685638
286971417;7685726;7685638
286982207;7685798;7685846
286982208;7685846;7685798
286997912;7686228;7686427
287133104;7686275;7686285
287133105;7686285;7686275
287008109;7686322;7686641
287096656;7686355;7686455
287096579;7686392;7686455
286997911;7686427;7686228
287096578;7686455;7686392
287096655;7686455;7686355
287004473;7686469;7686517
287004474;7686517;7686469
287008108;7686641;7686322
287010366;7686662;7686728
287021320;7686678;7686952
287039818;7686692;7687433
287010365;7686728;7686662
287016728;7686855;7686889
287413902;7686877;7694463
287016727;7686889;7686855
287028140;7686915;7687172
287021319;7686952;7686678
287024015;7687046;7687063
287024014;7687063;7687046
287038081;7687172;7687396
287028139;7687172;7686915
287043846;7687311;7687541
287086477;7687311;7687466
287041689;7687344;7687489
287038080;7687396;7687172
287039817;7687433;7686692
287086478;7687466;7687311
287045047;7687489;7687571
287041688;7687489;7687344
287057672;7687536;7687832
287043845;7687541;7687311
287057708;7687551;7687832
287057756;7687570;7687832
287045046;7687571;7687489
287056121;7687604;7687830
287053431;7687743;7687766
287053430;7687766;7687743
287056120;7687830;7687604
287057671;7687832;7687536
287057707;7687832;7687551
287057755;7687832;7687570
287061377;7687861;7687929
287061373;7687882;7687929
287061342;7687902;7687929
287061341;7687929;7687902
287061372;7687929;7687882
287061376;7687929;7687861
287065894;7687958;7687981
287065893;7687981;7687958
287069586;7688001;7688142
287069585;7688142;7688001
287080626;7688142;7688408
287077894;7688172;7688334
287072212;7688210;7683421
287080179;7688331;7688389
287077893;7688334;7688172
287085102;7688389;7688505
287080178;7688389;7688331
287093021;7688408;7688695
287080625;7688408;7688142
287085101;7688505;7688389
287108819;7688520;7689014
287105924;7688523;7688638
287105944;7688567;7688638
287105972;7688588;7688638
287105923;7688638;7688523
287105943;7688638;7688567
287105971;7688638;7688588
287099243;7688657;7688822
287093020;7688695;7688408
287095842;7688695;7688752
287101280;7688751;7688865
287101217;7688751;7688775
287095841;7688752;7688695
287100607;7688752;7688863
287101218;7688775;7688751
287099242;7688822;7688657
287106066;7688863;7688969
287100606;7688863;7688752
287101281;7688865;7688751
287105130;7688927;7688934
287105131;7688934;7688927
287106065;7688969;7688863
287108520;7688969;7689009
287108519;7689009;7688969
287110471;7689009;7689040
287108818;7689014;7688520
287110470;7689040;7689009
287112170;7689054;7689055
287112169;7689055;7689054
287114850;7689073;7689114
287113807;7689073;7689090
287114432;7689075;7689105
287114911;7689075;7689115
287113806;7689090;7689073
287114431;7689105;7689075
287114849;7689114;7689073
287114910;7689115;7689075
287145082;7689294;7689362
287145081;7689362;7689294
287149575;7689378;7689425
287150223;7689397;7689425
287150222;7689425;7689397
287149574;7689425;7689378
287163591;7689534;7689625
287163760;7689534;7689586
287163761;7689586;7689534
287160782;7689624;7654719
287163592;7689625;7689534
287297570;7689708;7692192
287278188;7689708;7691726
287204048;7690002;7690394
287373863;7690006;7693690
287378127;7690006;7693794
287930644;7690080;7704407
287235032;7690153;7690980
287219054;7690354;7690652
287204047;7690394;7690002
287225646;7690422;7690779
287217210;7690422;7690635
287233529;7690422;7690506
287229778;7690422;7690882
287209504;7690426;7690494
289332393;7690458;7731825
287209503;7690494;7690426
287233530;7690506;7690422
287219127;7690532;7690652
287215704;7690584;7690605
287215705;7690605;7690584
287219491;7690608;7690652
287217209;7690635;7690422
287219053;7690652;7690354
287219490;7690652;7690608
287219126;7690652;7690532
287241169;7690666;7691065
287239408;7690721;7691065
287241221;7690742;7691065
287226734;7690760;7690793
287225645;7690779;7690422
287226733;7690793;7690760
287231294;7690867;7690890
287229777;7690882;7690422
287231293;7690890;7690867
287235922;7690894;7690949
287236162;7690894;7690913
287236006;7690894;7690929
287236163;7690913;7690894
287236007;7690929;7690894
287235923;7690949;7690894
287235031;7690980;7690153
287241133;7691059;7691121
287241220;7691065;7690742
287241168;7691065;7690666
287239407;7691065;7690721
287241132;7691121;7691059
287263545;7691185;7691560
287253108;7691235;7691373
287253107;7691373;7691235
287285992;7691376;7691988
287263371;7691388;7691550
287263372;7691550;7691388
287263544;7691560;7691185
287287649;7691724;7692020
287278189;7691726;7689708
287289192;7691890;7692047
287285991;7691988;7691376
287287648;7692020;7691724
287289191;7692047;7691890
287297571;7692192;7689708
287319694;7692534;7692623
287325042;7692580;7692623
287319695;7692623;7692534
287325043;7692623;7692580
287337105;7692709;7693033
318573231;7692821;8318766
287328386;7692831;7684287
287342208;7692841;7693112
287337104;7693033;7692709
287353526;7693112;7693329
287342207;7693112;7692841
287354411;7693143;7693324
287362037;7693261;7693511
287354514;7693274;7693324
287354513;7693324;7693274
287354409;7693324;7693143
287353525;7693329;7693112
287367672;7693375;7693511
287367671;7693511;7693375
287362036;7693511;7693261
287374904;7693546;7693722
287369401;7693600;7693628
287369400;7693628;7693600
287373864;7693690;7690006
287384569;7693693;7693914
287383419;7693693;7693887
287374903;7693722;7693546
287378128;7693794;7690006
287383418;7693887;7693693
287432087;7693910;7694813
287384568;7693914;7693693
287396066;7694083;7694101
287396067;7694101;7694083
287434509;7694294;7694873
287413901;7694463;7686877
287426656;7694629;7694709
287426655;7694709;7694629
287432086;7694813;7693910
287434508;7694873;7694294
287439871;7694972;7694978
287439872;7694978;7694972
287441774;7695025;7664218
287445795;7695100;7695113
287446114;7695113;7695122
287445794;7695113;7695100
287446113;7695122;7695113
287475016;7695192;7695368
287468076;7695202;7695226
287468077;7695226;7695202
287475015;7695368;7695192
287512331;7695459;7695850
287558637;7695621;7696959
287644679;7695621;7698822
287641601;7695621;7698709
287500018;7695697;7695772
287499932;7695697;7695758
287500364;7695697;7695814
287500286;7695697;7695798
287499727;7695697;7695720
287499728;7695720;7695697
287499933;7695758;7695697
287500019;7695772;7695697
287517057;7695796;7696189
287500287;7695798;7695697
287511752;7695805;7695850
287500365;7695814;7695697
287508780;7695850;7695945
287512332;7695850;7695459
287511753;7695850;7695805
287504931;7695924;7695957
287508779;7695945;7695850
287504932;7695957;7695924
287512029;7696003;7696031
287512030;7696031;7696003
287524847;7696153;7696378
287517058;7696189;7695796
287736093;7696194;7700908
287567557;7696194;7697271
287574839;7696194;7697396
287716287;7696194;7700490
287543861;7696194;7696737
287580270;7696194;7697512
287739348;7696194;7700995
287542589;7696322;7696704
287524846;7696378;7696153
301086922;7696425;7969221
287535849;7696559;7696623
287538422;7696559;7696669
287535848;7696623;7696559
287538421;7696669;7696559
287542588;7696704;7696322
287599814;7696704;7697791
287596439;7696704;7697929
287576828;7696704;7696876
287540937;7696717;7598197
287702451;7696717;7700212
287543862;7696737;7696194
287543975;7696749;7696782
287543973;7696782;7696749
287576829;7696876;7696704
287558638;7696959;7695621
287577659;7697098;7697515
298493868;7697126;7915954
287702775;7697127;7700212
287567558;7697271;7696194
287702647;7697359;7700212
287574840;7697396;7696194
287617742;7697419;7698378
287580271;7697512;7696194
287577658;7697515;7697098
287579255;7697528;7697545
287579256;7697545;7697528
287585923;7697612;7697678
287585924;7697678;7697612
287746769;7697712;7701191
287588325;7697770;7593030
287599815;7697791;7696704
287589604;7697793;7593030
287608020;7697807;7698219
287596329;7697920;7697940
287596440;7697929;7696704
287596330;7697940;7697920
287599211;7698030;6978890
287603872;7698113;7698120
287603874;7698120;7698113
287608019;7698219;7697807
287608474;7698219;7698231
287608473;7698231;7698219
287617965;7698231;7698454
287642090;7698301;7698946
287617741;7698378;7697419
287648555;7698385;7699119
287617964;7698454;7698231
287747093;7698507;7701191
287747313;7698657;7701191
287641602;7698709;7695621
287635043;7698709;7698822
287641154;7698819;7698941
287635042;7698822;7698709
287644681;7698822;7695621
287697480;7698824;7698865
287636738;7698858;6826525
287697479;7698865;7698824
287702240;7698906;7700212
287641153;7698941;7698819
287642089;7698946;7698301
287648554;7699119;7698385
287702041;7699207;7700212
287678991;7699394;7699739
287832312;7699421;7702620
287832706;7699466;7702620
287832930;7699494;7702620
287832168;7699548;7702620
287832563;7699582;7702620
287675369;7699585;7699667
287674320;7699599;7699620
287674319;7699620;7699599
287675368;7699667;7699585
287678990;7699739;7699394
310487730;7699827;8163340
287726082;7699930;7700729
287698185;7700014;7700132
287775004;7700070;7700154
287697908;7700076;7700132
287775617;7700131;7700154
287697907;7700132;7700076
287698184;7700132;7700014
287775003;7700154;7700070
287775616;7700154;7700131
287701715;7700183;7700200
287701714;7700200;7700183
287702646;7700212;7697359
287702774;7700212;7697127
287702450;7700212;7696717
287702040;7700212;7699207
287702239;7700212;7698906
287716288;7700490;7696194
287716404;7700521;7700545
287716403;7700545;7700521
310723900;7700607;8168070
287726081;7700729;7699930
288228000;7700778;7710509
287744680;7700882;7701131
287736094;7700908;7696194
287777729;7700966;7701055
287739349;7700995;7696194
287786179;7701003;7701988
287777958;7701038;7701055
287777728;7701055;7700966
287777957;7701055;7701038
287744879;7701078;7701131
287744679;7701131;7700882
287744878;7701131;7701078
287747092;7701191;7698507
287746768;7701191;7697712
287747312;7701191;7698657
287755981;7701329;7701395
287755980;7701395;7701329
287879774;7701554;7703851
287783729;7701610;7701900
293287423;7701896;7807679
287783730;7701900;7701610
287786180;7701988;7701003
287828376;7702332;7702769
287917500;7702345;7703634
287810487;7702406;7702454
287810488;7702454;7702406
287823888;7702536;7702764
287832311;7702620;7699421
287832929;7702620;7699494
287832167;7702620;7699548
287832562;7702620;7699582
287832705;7702620;7699466
287823887;7702764;7702536
287828375;7702769;7702332
287854646;7702859;7703346
287923105;7702937;7703634
287847690;7703017;7703219
287846615;7703127;7703189
287846614;7703189;7703127
287847689;7703219;7703017
287854647;7703346;7702859
287869477;7703438;7703636
287944291;7703451;7703641
287866896;7703571;7703579
287868860;7703572;7703632
287872737;7703572;7703582
287866895;7703579;7703571
287872386;7703582;7703632
287872738;7703582;7703572
287949761;7703589;7703641
287868859;7703632;7703572
287872385;7703632;7703582
287917501;7703634;7702345
287923106;7703634;7702937
287869478;7703636;7703438
287944292;7703641;7703451
287949762;7703641;7703589
287881406;7703656;7703749
287874258;7703694;7703705
287874259;7703705;7703694
287878741;7703724;7703827
287881405;7703749;7703656
287886480;7703755;7703972
287880412;7703772;7703837
287878803;7703785;7703827
287878740;7703827;7703724
287887977;7703827;7703982
287878802;7703827;7703785
287880413;7703837;7703772
287879773;7703851;7701554
287888768;7703888;7704031
287899322;7703932;7704132
287886479;7703972;7703755
287887978;7703982;7703827
287888767;7704031;7703888
287890737;7704054;7704069
287891128;7704054;7704075
287890736;7704069;7704054
287891127;7704075;7704054
287895028;7704125;7704126
287895027;7704126;7704125
287899321;7704132;7703932
287922887;7704165;7704256
287924513;7704185;7704239
287924719;7704185;7704207
287924376;7704187;7704263
287924720;7704207;7704185
287924514;7704239;7704185
287922886;7704256;7704165
287924375;7704263;7704187
287930980;7704318;7704415
287949698;7704386;7704752
287930643;7704407;7690080
287930979;7704415;7704318
287933269;7704415;7704452
287933268;7704452;7704415
287958271;7704554;7704904
287958474;7704679;7704904
287949697;7704752;7704386
287959396;7704772;7704939
287958729;7704858;7704904
287967765;7704863;7705089
287959541;7704872;7704939
287958270;7704904;7704554
287958728;7704904;7704858
287958473;7704904;7704679
287959540;7704939;7704872
287959395;7704939;7704772
287977476;7705075;7705292
287967764;7705089;7704863
287989220;7705185;7705597
288039117;7705189;7706583
288032165;7705242;7706480
287977475;7705292;7705075
287998122;7705365;7705760
287989219;7705597;7705185
287991551;7705606;7705654
287991550;7705654;7705606
288014238;7705687;7706096
287998123;7705760;7705365
288007976;7705798;7705975
288007975;7705975;7705798
288013206;7706038;7706070
288040917;7706069;7706225
288013205;7706070;7706038
288014237;7706096;7705687
288020793;7706166;7706242
288040918;7706225;7706069
288020792;7706242;7706166
288048778;7706251;7706829
288044854;7706480;7706512
288032164;7706480;7705242
288044855;7706512;7706480
288039116;7706583;7705189
288166774;7706766;7709210
288059563;7706766;7707003
288158313;7706766;7709020
288173644;7706766;7709345
288055290;7706766;7706897
288061699;7706766;7707096
288048777;7706829;7706251
288055291;7706897;7706766
288059564;7707003;7706766
288059986;7707018;7707082
288062233;7707018;7707123
288059985;7707082;7707018
288061700;7707096;7706766
288062232;7707123;7707018
288074105;7707216;7707302
288073957;7707216;7707257
288097012;7707229;7707732
288098512;7707229;7707815
288083789;7707229;7707505
288073958;7707257;7707216
288074106;7707302;7707216
288077966;7707452;7707468
288077965;7707468;7707452
288083790;7707505;7707229
288097443;7707650;7707736
288087804;7707650;7707691
288087803;7707691;7707650
288099225;7707699;7707805
288097013;7707732;7707229
288097444;7707736;7707650
289905121;7707740;7743100
288099226;7707805;7707699
288098513;7707815;7707229
288114072;7708028;7708143
288120530;7708104;7708156
288120438;7708104;7708127
288113969;7708118;7708140
288118463;7708120;7708222
288120439;7708127;7708104
288113968;7708140;7708118
288114071;7708143;7708028
288120531;7708156;7708104
288142148;7708219;7708712
288124208;7708219;7708336
288118462;7708222;7708120
288124207;7708336;7708219
288128435;7708383;7708410
288128407;7708401;7708410
288128406;7708410;7708401
288128434;7708410;7708383
288140496;7708690;7493245
288143177;7708694;7708700
288143178;7708700;7708694
288142147;7708712;7708219
288145423;7708778;7680150
288156073;7708890;7709011
288220120;7708981;7709143
288156072;7709011;7708890
288158314;7709020;7706766
288220239;7709023;7709143
288220119;7709143;7708981
288220238;7709143;7709023
288166775;7709210;7706766
288169718;7709306;7434475
288184313;7709326;7709388
288183950;7709326;7709369
288173645;7709345;7706766
288183951;7709369;7709326
288184314;7709388;7709326
288534187;7709466;7716204
288211529;7709466;7710173
288188028;7709474;7709673
288192745;7709511;7709518
288192744;7709518;7709511
288191771;7709518;7709553
288191772;7709553;7709518
288188109;7709617;7709673
288188108;7709673;7709617
288188027;7709673;7709474
288197614;7709714;7709877
288197686;7709732;7709877
288201815;7709789;7709975
288197613;7709877;7709714
288197685;7709877;7709732
288201773;7709890;7709974
288198651;7709890;7709922
288198650;7709922;7709890
288201772;7709974;7709890
288201814;7709975;7709789
288232710;7710163;7710600
288271687;7710163;7711324
288220438;7710173;7710361
288211528;7710173;7709466
288220437;7710361;7710173
288226851;7710361;7710486
288238435;7710473;7710662
288235142;7710473;7710587
288226850;7710486;7710361
288227999;7710509;7700778
288244669;7710587;7710662
288235143;7710587;7710473
288232709;7710600;7710163
288235862;7710635;7710654
288237091;7710635;7710676
288244524;7710648;7710804
288238852;7710648;7710715
288235861;7710654;7710635
288238436;7710662;7710473
288244668;7710662;7710587
288237090;7710676;7710635
288238851;7710715;7710648
288249349;7710725;7710889
288241517;7710726;7710743
288241516;7710743;7710726
288244523;7710804;7710648
288261328;7710844;7711123
288249350;7710889;7710725
296761228;7710961;7880485
288266419;7711034;7711100
288266501;7711034;7711051
288259062;7711050;7711057
288266502;7711051;7711034
291286062;7711052;7769088
291272775;7711052;7768780
291927569;7711052;7779407
288259063;7711057;7711050
288266420;7711100;7711034
288261327;7711123;7710844
288276609;7711309;7711396
288271686;7711324;7710163
288276607;7711396;7711309
288286354;7711587;7671300
288294583;7711639;7711721
288294582;7711721;7711639
288295309;7711731;7711738
288295424;7711738;7711741
288295308;7711738;7711731
288295423;7711741;7711738
288295664;7711741;7711746
288295663;7711746;7711741
288322536;7711880;7711906
288321238;7711880;7711888
288321237;7711888;7711880
288322535;7711906;7711880
288335333;7711992;7712107
288446286;7712039;7714332
288531964;7712042;7716152
288362539;7712107;7712580
288399898;7712107;7713306
288344867;7712107;7712280
288335332;7712107;7711992
288525025;7712202;7715953
288536125;7712202;7716192
288499611;7712202;7715332
288343993;7712226;7712233
288345528;7712226;7712273
288343994;7712233;7712226
288345529;7712273;7712226
288344866;7712280;7712107
288375428;7712385;7712819
288379902;7712385;7712893
288437422;7712429;7714066
288352900;7712429;7598197
288371307;7712580;7712742
288362538;7712580;7712107
288382206;7712580;7712942
288437201;7712713;7714066
288378339;7712730;7712860
288371306;7712742;7712580
288375427;7712819;7712385
288378340;7712860;7712730
288379901;7712893;7712385
288436958;7712916;7714066
288382205;7712942;7712580
288676621;7712969;7719124
288436737;7713036;7714066
288732107;7713054;7719900
288423878;7713081;7713830
288407571;7713168;7713480
288404313;7713168;7713407
288436339;7713222;7714066
288399897;7713306;7712107
288855975;7713314;7722345
288484537;7713405;7715102
288404312;7713407;7713168
288413832;7713435;7713621
288407570;7713480;7713168
288421945;7713523;7713787
288418939;7713523;7713719
288436539;7713561;7714066
288438122;7713591;7714077
288413831;7713621;7713435
288419032;7713621;7713720
288440777;7713667;7714195
288419326;7713669;7713727
288443142;7713702;7714254
288418938;7713719;7713523
288419031;7713720;7713621
288419325;7713727;7713669
288421974;7713749;7713760
288421975;7713760;7713749
288849844;7713787;7722212
288421944;7713787;7713523
288431932;7713815;7713873
288432312;7713815;7713916
288423877;7713830;7713081
288436859;7713830;7714104
288436135;7713844;7714066
288427363;7713854;7713865
288427362;7713865;7713854
288431933;7713873;7713815
288432313;7713916;7713815
288438329;7713936;7714077
288445850;7713988;7714323
288436518;7714013;7714081
288438578;7714015;7714077
288437421;7714066;7712429
288436338;7714066;7713222
288436736;7714066;7713036
288436957;7714066;7712916
288437200;7714066;7712713
288436538;7714066;7713561
288436134;7714066;7713844
288438577;7714077;7714015
288438327;7714077;7713936
288438121;7714077;7713591
288436517;7714081;7714013
288436858;7714104;7713830
288681849;7714120;7719229
288821594;7714147;7721571
288440776;7714195;7713667
288449250;7714231;7714400
288443141;7714254;7713702
288445849;7714323;7713988
288446285;7714332;7712039
288448846;7714337;7714390
288450623;7714337;7714430
288448845;7714390;7714337
288449249;7714400;7714231
288450622;7714430;7714337
288470613;7714550;7714799
288472842;7714664;7714861
288470612;7714799;7714550
288477911;7714799;7714948
288472841;7714861;7714664
288477655;7714861;7714973
288477912;7714948;7714799
288477654;7714973;7714861
288508317;7714975;7715644
288484538;7715102;7713405
288504367;7715126;7715457
298137099;7715152;7908724
288499612;7715332;7712202
288504368;7715457;7715126
288513153;7715562;7715738
288530017;7715644;7716115
288508316;7715644;7714975
288617522;7715714;7717952
288649902;7715714;7718547
288660241;7715714;7718742
288673840;7715714;7719025
288668003;7715714;7718908
288572983;7715714;7715912
288636736;7715714;7718179
288522127;7715738;7715894
288513152;7715738;7715562
288563099;7715744;7715789
288515131;7715753;7715787
288562786;7715755;7715789
288515130;7715787;7715753
288563585;7715789;7715841
288563098;7715789;7715744
288563931;7715789;7715791
288563355;7715789;7715812
288562785;7715789;7715755
288563932;7715791;7715789
288563356;7715812;7715789
288563586;7715841;7715789
288522682;7715876;7715954
288520171;7715876;7715903
288522128;7715894;7715738
288520170;7715903;7715876
288572984;7715912;7715714
288535121;7715935;7716228
288525026;7715953;7712202
288522681;7715954;7715876
288531240;7716002;7716114
288545833;7716072;7716461
288531241;7716114;7716002
288530016;7716115;7715644
288531963;7716152;7712042
288536126;7716192;7712202
288534186;7716204;7709466
288782789;7716204;7720772
288535120;7716228;7715935
288786483;7716337;7720838
288545832;7716461;7716072
288568225;7716640;7716965
288601724;7716640;7717305
288555603;7716677;7653194
288559781;7716733;7716761
288559780;7716761;7716733
288568224;7716965;7716640
288584479;7717186;7717316
288582156;7717186;7717261
288582155;7717261;7717186
288601725;7717305;7716640
288584478;7717316;7717186
288591657;7717422;7717432
288591656;7717432;7717422
288600011;7717631;7717652
288601405;7717652;7717671
288600010;7717652;7717631
288601404;7717671;7717652
290243818;7717723;7749374
288617486;7717877;7717977
288634736;7717939;7718255
288617523;7717952;7715714
288617485;7717977;7717877
288621709;7717981;7718009
288650677;7718001;7718606
288621710;7718009;7717981
288630454;7718156;7718169
288630453;7718169;7718156
288631850;7718169;7718195
288636737;7718179;7715714
288631849;7718195;7718169
288632430;7718195;7718206
288632429;7718206;7718195
288634735;7718255;7717939
288646844;7718361;7718507
288646904;7718361;7718404
288646905;7718404;7718361
288646845;7718507;7718361
288649903;7718547;7715714
288662689;7718598;7718818
288659395;7718598;7718746
288661142;7718598;7718778
288655889;7718598;7718638
288657641;7718598;7718698
288679272;7718603;7719018
288650676;7718606;7718001
288660485;7718606;7718782
288655747;7718625;7718682
288655890;7718638;7718598
288669294;7718668;7718964
288655746;7718682;7718625
288657642;7718698;7718598
288660242;7718742;7715714
288659396;7718746;7718598
288661143;7718778;7718598
288660484;7718782;7718606
288668756;7718782;7718954
288662690;7718818;7718598
288679907;7718865;7719018
288668004;7718908;7715714
288668295;7718946;7589515
288668755;7718954;7718782
288669293;7718964;7718668
288679273;7719018;7718603
288679908;7719018;7718865
288673841;7719025;7715714
288676620;7719124;7712969
288686641;7719132;7719311
288681848;7719229;7714120
288686642;7719311;7719132
288696254;7719323;7719394
288698519;7719328;7719544
288696318;7719331;7719394
288695546;7719341;7719479
288696317;7719394;7719331
288696253;7719394;7719323
288694010;7719429;7719445
288694009;7719445;7719429
288695327;7719445;7719474
288696370;7719452;7719501
288698487;7719452;7719550
288695326;7719474;7719445
288695921;7719474;7719488
288695545;7719479;7719341
288695920;7719488;7719474
288696190;7719488;7719496
288696596;7719496;7719505
288696189;7719496;7719488
288696369;7719501;7719452
288696595;7719505;7719496
288705377;7719505;7719694
288698518;7719544;7719328
288698486;7719550;7719452
288705376;7719694;7719505
288724543;7719882;7719892
288724542;7719892;7719882
288732084;7719899;7719900
288732106;7719900;7713054
288732083;7719900;7719899
288971409;7720035;7722741
288971151;7720035;7724256
288971608;7720035;7722549
289027537;7720035;7722315
288757494;7720223;7720306
288757493;7720306;7720223
288760088;7720339;7720349
288760089;7720349;7720339
288769883;7720478;7720546
288770022;7720526;7720548
288772313;7720526;7720586
288769882;7720546;7720478
288770021;7720548;7720526
288772312;7720586;7720526
288857845;7720630;7722347
288871072;7720630;7722642
288854961;7720630;7722289
288869010;7720630;7722594
288968695;7720630;7724781
288966616;7720630;7724710
288802444;7720708;7720844
288801878;7720728;7720844
288801706;7720741;7720844
288801595;7720752;7720844
288782788;7720772;7716204
288801145;7720810;7721144
288787841;7720814;7720868
288786481;7720814;7720840
288787041;7720814;7720851
288788455;7720814;7720883
288789310;7720814;7720905
288786482;7720838;7716337
288786480;7720840;7720814
288801705;7720844;7720741
288801594;7720844;7720752
288801877;7720844;7720728
288802443;7720844;7720708
288787040;7720851;7720814
